city,timestamp,station_name,line,station_type,hour,day_of_week,is_weekend,weather,event_nearby,entries,exits,crowding_index,crowding_label
Bengaluru,2025-10-22 16:00:00,Majestic,Purple Line,Transit Hub,16,2,0,Sunny,0,746,898,0.605,Crowded
Chennai,2025-10-22 16:00:00,Chennai Central,Blue Line,Commercial,16,2,0,Sunny,0,512,387,0.576,Normal
Delhi,2025-10-22 16:00:00,Adarsh Nagar,Yellow Line,Residential,16,2,0,Sunny,0,529,457,0.534,Normal
Hyderabad,2025-10-22 16:00:00,Miyapur,Red Line,Residential,16,2,0,Sunny,0,267,298,0.531,Normal
Kolkata,2025-10-22 16:00:00,Salt Lake Sector V,Green Line,Commercial,16,2,0,Sunny,0,505,497,0.649,Crowded
Mumbai,2025-10-22 16:00:00,Versova,Line 1,Mixed/Retail,16,2,0,Sunny,0,513,440,0.593,Normal
Bengaluru,2025-10-22 17:00:00,Majestic,Purple Line,Transit Hub,17,2,0,Sunny,0,1027,1264,1.0,Critically Overcrowded
Chennai,2025-10-22 17:00:00,Chennai Central,Blue Line,Commercial,17,2,0,Sunny,0,804,164,0.683,Crowded
Delhi,2025-10-22 17:00:00,Adarsh Nagar,Yellow Line,Residential,17,2,0,Sunny,0,218,794,0.737,Crowded
Hyderabad,2025-10-22 17:00:00,Miyapur,Red Line,Residential,17,2,0,Sunny,0,104,561,0.771,Crowded
Kolkata,2025-10-22 17:00:00,Salt Lake Sector V,Green Line,Commercial,17,2,0,Sunny,0,1400,423,0.857,Critically Overcrowded
Mumbai,2025-10-22 17:00:00,Versova,Line 1,Mixed/Retail,17,2,0,Sunny,0,501,499,0.967,Critically Overcrowded
Bengaluru,2025-10-22 18:00:00,Majestic,Purple Line,Transit Hub,18,2,0,Sunny,0,1030,912,1.0,Critically Overcrowded
Chennai,2025-10-22 18:00:00,Chennai Central,Blue Line,Commercial,18,2,0,Sunny,0,1131,196,0.809,Crowded
Delhi,2025-10-22 18:00:00,Adarsh Nagar,Yellow Line,Residential,18,2,0,Sunny,0,275,1249,0.808,Crowded
Hyderabad,2025-10-22 18:00:00,Miyapur,Red Line,Residential,18,2,0,Sunny,0,121,679,0.813,Crowded
Kolkata,2025-10-22 18:00:00,Salt Lake Sector V,Green Line,Commercial,18,2,0,Sunny,0,1381,331,0.831,Crowded
Mumbai,2025-10-22 18:00:00,Versova,Line 1,Mixed/Retail,18,2,0,Sunny,0,637,646,1.0,Critically Overcrowded
Bengaluru,2025-10-22 19:00:00,Majestic,Purple Line,Transit Hub,19,2,0,Overcast,0,1317,1583,1.0,Critically Overcrowded
Chennai,2025-10-22 19:00:00,Chennai Central,Blue Line,Commercial,19,2,0,Overcast,0,748,253,0.765,Crowded
Delhi,2025-10-22 19:00:00,Adarsh Nagar,Yellow Line,Residential,19,2,0,Overcast,0,240,951,0.847,Crowded
Hyderabad,2025-10-22 19:00:00,Miyapur,Red Line,Residential,19,2,0,Overcast,0,172,723,0.682,Crowded
Kolkata,2025-10-22 19:00:00,Salt Lake Sector V,Green Line,Commercial,19,2,0,Overcast,0,1586,430,0.917,Critically Overcrowded
Mumbai,2025-10-22 19:00:00,Versova,Line 1,Mixed/Retail,19,2,0,Overcast,0,426,469,0.936,Critically Overcrowded
Bengaluru,2025-10-22 20:00:00,Majestic,Purple Line,Transit Hub,20,2,0,Overcast,0,171,431,0.237,Low
Chennai,2025-10-22 20:00:00,Chennai Central,Blue Line,Commercial,20,2,0,Overcast,0,272,395,0.313,Normal
Delhi,2025-10-22 20:00:00,Adarsh Nagar,Yellow Line,Residential,20,2,0,Overcast,0,110,528,0.298,Low
Hyderabad,2025-10-22 20:00:00,Miyapur,Red Line,Residential,20,2,0,Overcast,0,122,195,0.275,Low
Kolkata,2025-10-22 20:00:00,Salt Lake Sector V,Green Line,Commercial,20,2,0,Overcast,0,284,294,0.308,Normal
Mumbai,2025-10-22 20:00:00,Versova,Line 1,Mixed/Retail,20,2,0,Overcast,0,92,101,0.188,Low
Bengaluru,2025-10-22 21:00:00,Majestic,Purple Line,Transit Hub,21,2,0,Sunny,0,249,378,0.382,Normal
Chennai,2025-10-22 21:00:00,Chennai Central,Blue Line,Commercial,21,2,0,Sunny,0,230,402,0.393,Normal
Delhi,2025-10-22 21:00:00,Adarsh Nagar,Yellow Line,Residential,21,2,0,Sunny,0,237,218,0.329,Normal
Hyderabad,2025-10-22 21:00:00,Miyapur,Red Line,Residential,21,2,0,Sunny,0,179,400,0.407,Normal
Kolkata,2025-10-22 21:00:00,Salt Lake Sector V,Green Line,Commercial,21,2,0,Sunny,0,299,557,0.414,Normal
Mumbai,2025-10-22 21:00:00,Versova,Line 1,Mixed/Retail,21,2,0,Sunny,0,143,263,0.317,Normal
Bengaluru,2025-10-22 22:00:00,Majestic,Purple Line,Transit Hub,22,2,0,Overcast,0,274,288,0.303,Normal
Chennai,2025-10-22 22:00:00,Chennai Central,Blue Line,Commercial,22,2,0,Overcast,0,285,544,0.408,Normal
Delhi,2025-10-22 22:00:00,Adarsh Nagar,Yellow Line,Residential,22,2,0,Overcast,0,139,190,0.229,Low
Hyderabad,2025-10-22 22:00:00,Miyapur,Red Line,Residential,22,2,0,Overcast,0,164,180,0.267,Low
Kolkata,2025-10-22 22:00:00,Salt Lake Sector V,Green Line,Commercial,22,2,0,Overcast,0,227,165,0.246,Low
Mumbai,2025-10-22 22:00:00,Versova,Line 1,Mixed/Retail,22,2,0,Overcast,0,100,158,0.27,Low
Bengaluru,2025-10-22 23:00:00,Majestic,Purple Line,Transit Hub,23,2,0,Sunny,0,400,690,0.412,Normal
Chennai,2025-10-22 23:00:00,Chennai Central,Blue Line,Commercial,23,2,0,Sunny,0,214,406,0.349,Normal
Delhi,2025-10-22 23:00:00,Adarsh Nagar,Yellow Line,Residential,23,2,0,Sunny,0,152,267,0.208,Low
Hyderabad,2025-10-22 23:00:00,Miyapur,Red Line,Residential,23,2,0,Sunny,0,140,140,0.329,Normal
Kolkata,2025-10-22 23:00:00,Salt Lake Sector V,Green Line,Commercial,23,2,0,Sunny,0,144,337,0.364,Normal
Mumbai,2025-10-22 23:00:00,Versova,Line 1,Mixed/Retail,23,2,0,Sunny,0,128,184,0.244,Low
Bengaluru,2025-10-23 00:00:00,Majestic,Purple Line,Transit Hub,0,3,0,Overcast,0,26,18,0.017,Low
Chennai,2025-10-23 00:00:00,Chennai Central,Blue Line,Commercial,0,3,0,Overcast,0,36,33,0.035,Low
Delhi,2025-10-23 00:00:00,Adarsh Nagar,Yellow Line,Residential,0,3,0,Overcast,0,17,49,0.03,Low
Hyderabad,2025-10-23 00:00:00,Miyapur,Red Line,Residential,0,3,0,Overcast,0,15,18,0.022,Low
Kolkata,2025-10-23 00:00:00,Salt Lake Sector V,Green Line,Commercial,0,3,0,Overcast,0,35,0,0.017,Low
Mumbai,2025-10-23 00:00:00,Versova,Line 1,Mixed/Retail,0,3,0,Overcast,0,0,9,0.008,Low
Bengaluru,2025-10-23 01:00:00,Majestic,Purple Line,Transit Hub,1,3,0,Sunny,0,0,4,0.002,Low
Chennai,2025-10-23 01:00:00,Chennai Central,Blue Line,Commercial,1,3,0,Sunny,0,0,25,0.012,Low
Delhi,2025-10-23 01:00:00,Adarsh Nagar,Yellow Line,Residential,1,3,0,Sunny,0,28,30,0.03,Low
Hyderabad,2025-10-23 01:00:00,Miyapur,Red Line,Residential,1,3,0,Sunny,0,34,34,0.06,Low
Kolkata,2025-10-23 01:00:00,Salt Lake Sector V,Green Line,Commercial,1,3,0,Sunny,0,1,11,0.006,Low
Mumbai,2025-10-23 01:00:00,Versova,Line 1,Mixed/Retail,1,3,0,Sunny,0,0,15,0.016,Low
Bengaluru,2025-10-23 02:00:00,Majestic,Purple Line,Transit Hub,2,3,0,Sunny,0,38,25,0.022,Low
Chennai,2025-10-23 02:00:00,Chennai Central,Blue Line,Commercial,2,3,0,Sunny,0,20,14,0.019,Low
Delhi,2025-10-23 02:00:00,Adarsh Nagar,Yellow Line,Residential,2,3,0,Sunny,0,20,6,0.018,Low
Hyderabad,2025-10-23 02:00:00,Miyapur,Red Line,Residential,2,3,0,Sunny,0,29,23,0.062,Low
Kolkata,2025-10-23 02:00:00,Salt Lake Sector V,Green Line,Commercial,2,3,0,Sunny,0,0,0,0.0,Low
Mumbai,2025-10-23 02:00:00,Versova,Line 1,Mixed/Retail,2,3,0,Sunny,0,0,33,0.026,Low
Bengaluru,2025-10-23 03:00:00,Majestic,Purple Line,Transit Hub,3,3,0,Overcast,0,27,12,0.022,Low
Chennai,2025-10-23 03:00:00,Chennai Central,Blue Line,Commercial,3,3,0,Overcast,0,3,22,0.021,Low
Delhi,2025-10-23 03:00:00,Adarsh Nagar,Yellow Line,Residential,3,3,0,Overcast,0,32,24,0.024,Low
Hyderabad,2025-10-23 03:00:00,Miyapur,Red Line,Residential,3,3,0,Overcast,0,21,27,0.037,Low
Kolkata,2025-10-23 03:00:00,Salt Lake Sector V,Green Line,Commercial,3,3,0,Overcast,0,11,5,0.01,Low
Mumbai,2025-10-23 03:00:00,Versova,Line 1,Mixed/Retail,3,3,0,Overcast,0,0,0,0.0,Low
Bengaluru,2025-10-23 04:00:00,Majestic,Purple Line,Transit Hub,4,3,0,Sunny,0,22,37,0.021,Low
Chennai,2025-10-23 04:00:00,Chennai Central,Blue Line,Commercial,4,3,0,Sunny,0,12,19,0.024,Low
Delhi,2025-10-23 04:00:00,Adarsh Nagar,Yellow Line,Residential,4,3,0,Sunny,0,18,25,0.031,Low
Hyderabad,2025-10-23 04:00:00,Miyapur,Red Line,Residential,4,3,0,Sunny,0,8,17,0.021,Low
Kolkata,2025-10-23 04:00:00,Salt Lake Sector V,Green Line,Commercial,4,3,0,Sunny,0,18,18,0.02,Low
Mumbai,2025-10-23 04:00:00,Versova,Line 1,Mixed/Retail,4,3,0,Sunny,0,3,0,0.002,Low
Bengaluru,2025-10-23 05:00:00,Majestic,Purple Line,Transit Hub,5,3,0,Sunny,0,25,25,0.024,Low
Chennai,2025-10-23 05:00:00,Chennai Central,Blue Line,Commercial,5,3,0,Sunny,0,39,1,0.024,Low
Delhi,2025-10-23 05:00:00,Adarsh Nagar,Yellow Line,Residential,5,3,0,Sunny,0,0,3,0.002,Low
Hyderabad,2025-10-23 05:00:00,Miyapur,Red Line,Residential,5,3,0,Sunny,0,0,22,0.025,Low
Kolkata,2025-10-23 05:00:00,Salt Lake Sector V,Green Line,Commercial,5,3,0,Sunny,0,0,16,0.009,Low
Mumbai,2025-10-23 05:00:00,Versova,Line 1,Mixed/Retail,5,3,0,Sunny,0,40,0,0.024,Low
Bengaluru,2025-10-23 06:00:00,Majestic,Purple Line,Transit Hub,6,3,0,Sunny,0,101,94,0.107,Low
Chennai,2025-10-23 06:00:00,Chennai Central,Blue Line,Commercial,6,3,0,Sunny,0,98,118,0.114,Low
Delhi,2025-10-23 06:00:00,Adarsh Nagar,Yellow Line,Residential,6,3,0,Sunny,0,104,94,0.114,Low
Hyderabad,2025-10-23 06:00:00,Miyapur,Red Line,Residential,6,3,0,Sunny,0,110,79,0.128,Low
Kolkata,2025-10-23 06:00:00,Salt Lake Sector V,Green Line,Commercial,6,3,0,Sunny,0,86,81,0.118,Low
Mumbai,2025-10-23 06:00:00,Versova,Line 1,Mixed/Retail,6,3,0,Sunny,0,75,76,0.103,Low
Bengaluru,2025-10-23 07:00:00,Majestic,Purple Line,Transit Hub,7,3,0,Rainy,0,60,112,0.1,Low
Chennai,2025-10-23 07:00:00,Chennai Central,Blue Line,Commercial,7,3,0,Rainy,0,42,63,0.083,Low
Delhi,2025-10-23 07:00:00,Adarsh Nagar,Yellow Line,Residential,7,3,0,Rainy,0,80,99,0.083,Low
Hyderabad,2025-10-23 07:00:00,Miyapur,Red Line,Residential,7,3,0,Rainy,0,65,48,0.112,Low
Kolkata,2025-10-23 07:00:00,Salt Lake Sector V,Green Line,Commercial,7,3,0,Rainy,0,98,76,0.116,Low
Mumbai,2025-10-23 07:00:00,Versova,Line 1,Mixed/Retail,7,3,0,Rainy,0,86,90,0.098,Low
Bengaluru,2025-10-23 08:00:00,Majestic,Purple Line,Transit Hub,8,3,0,Sunny,0,1291,1448,1.0,Critically Overcrowded
Chennai,2025-10-23 08:00:00,Chennai Central,Blue Line,Commercial,8,3,0,Sunny,0,306,1026,0.874,Critically Overcrowded
Delhi,2025-10-23 08:00:00,Adarsh Nagar,Yellow Line,Residential,8,3,0,Sunny,0,1100,430,0.781,Crowded
Hyderabad,2025-10-23 08:00:00,Miyapur,Red Line,Residential,8,3,0,Sunny,0,727,243,0.663,Crowded
Kolkata,2025-10-23 08:00:00,Salt Lake Sector V,Green Line,Commercial,8,3,0,Sunny,0,260,920,0.739,Crowded
Mumbai,2025-10-23 08:00:00,Versova,Line 1,Mixed/Retail,8,3,0,Sunny,0,772,727,0.861,Critically Overcrowded
Bengaluru,2025-10-23 09:00:00,Majestic,Purple Line,Transit Hub,9,3,0,Sunny,0,807,808,0.961,Critically Overcrowded
Chennai,2025-10-23 09:00:00,Chennai Central,Blue Line,Commercial,9,3,0,Sunny,0,216,1201,0.763,Crowded
Delhi,2025-10-23 09:00:00,Adarsh Nagar,Yellow Line,Residential,9,3,0,Sunny,0,840,253,0.723,Crowded
Hyderabad,2025-10-23 09:00:00,Miyapur,Red Line,Residential,9,3,0,Sunny,0,429,83,0.627,Crowded
Kolkata,2025-10-23 09:00:00,Salt Lake Sector V,Green Line,Commercial,9,3,0,Sunny,0,331,1235,0.774,Crowded
Mumbai,2025-10-23 09:00:00,Versova,Line 1,Mixed/Retail,9,3,0,Sunny,0,888,698,1.0,Critically Overcrowded
Bengaluru,2025-10-23 10:00:00,Majestic,Purple Line,Transit Hub,10,3,0,Sunny,0,1376,1334,1.0,Critically Overcrowded
Chennai,2025-10-23 10:00:00,Chennai Central,Blue Line,Commercial,10,3,0,Sunny,0,187,1136,0.85,Critically Overcrowded
Delhi,2025-10-23 10:00:00,Adarsh Nagar,Yellow Line,Residential,10,3,0,Sunny,0,849,267,0.844,Crowded
Hyderabad,2025-10-23 10:00:00,Miyapur,Red Line,Residential,10,3,0,Sunny,0,783,202,0.724,Crowded
Kolkata,2025-10-23 10:00:00,Salt Lake Sector V,Green Line,Commercial,10,3,0,Sunny,0,201,943,0.782,Crowded
Mumbai,2025-10-23 10:00:00,Versova,Line 1,Mixed/Retail,10,3,0,Sunny,0,600,488,0.88,Critically Overcrowded
Bengaluru,2025-10-23 11:00:00,Majestic,Purple Line,Transit Hub,11,3,0,Sunny,0,819,607,0.54,Normal
Chennai,2025-10-23 11:00:00,Chennai Central,Blue Line,Commercial,11,3,0,Sunny,0,501,592,0.563,Normal
Delhi,2025-10-23 11:00:00,Adarsh Nagar,Yellow Line,Residential,11,3,0,Sunny,0,511,684,0.516,Normal
Hyderabad,2025-10-23 11:00:00,Miyapur,Red Line,Residential,11,3,0,Sunny,0,278,320,0.486,Normal
Kolkata,2025-10-23 11:00:00,Salt Lake Sector V,Green Line,Commercial,11,3,0,Sunny,0,344,391,0.518,Normal
Mumbai,2025-10-23 11:00:00,Versova,Line 1,Mixed/Retail,11,3,0,Sunny,0,276,210,0.508,Normal
Bengaluru,2025-10-23 12:00:00,Majestic,Purple Line,Transit Hub,12,3,0,Sunny,0,414,453,0.53,Normal
Chennai,2025-10-23 12:00:00,Chennai Central,Blue Line,Commercial,12,3,0,Sunny,0,404,529,0.569,Normal
Delhi,2025-10-23 12:00:00,Adarsh Nagar,Yellow Line,Residential,12,3,0,Sunny,0,561,585,0.558,Normal
Hyderabad,2025-10-23 12:00:00,Miyapur,Red Line,Residential,12,3,0,Sunny,0,270,328,0.52,Normal
Kolkata,2025-10-23 12:00:00,Salt Lake Sector V,Green Line,Commercial,12,3,0,Sunny,0,387,483,0.528,Normal
Mumbai,2025-10-23 12:00:00,Versova,Line 1,Mixed/Retail,12,3,0,Sunny,0,283,267,0.583,Normal
Bengaluru,2025-10-23 13:00:00,Majestic,Purple Line,Transit Hub,13,3,0,Sunny,0,670,531,0.551,Normal
Chennai,2025-10-23 13:00:00,Chennai Central,Blue Line,Commercial,13,3,0,Sunny,0,405,347,0.531,Normal
Delhi,2025-10-23 13:00:00,Adarsh Nagar,Yellow Line,Residential,13,3,0,Sunny,0,369,430,0.563,Normal
Hyderabad,2025-10-23 13:00:00,Miyapur,Red Line,Residential,13,3,0,Sunny,0,368,347,0.633,Crowded
Kolkata,2025-10-23 13:00:00,Salt Lake Sector V,Green Line,Commercial,13,3,0,Sunny,0,485,500,0.5,Normal
Mumbai,2025-10-23 13:00:00,Versova,Line 1,Mixed/Retail,13,3,0,Sunny,0,501,410,0.577,Normal
Bengaluru,2025-10-23 14:00:00,Majestic,Purple Line,Transit Hub,14,3,0,Overcast,0,620,481,0.509,Normal
Chennai,2025-10-23 14:00:00,Chennai Central,Blue Line,Commercial,14,3,0,Overcast,0,454,361,0.566,Normal
Delhi,2025-10-23 14:00:00,Adarsh Nagar,Yellow Line,Residential,14,3,0,Overcast,0,315,370,0.507,Normal
Hyderabad,2025-10-23 14:00:00,Miyapur,Red Line,Residential,14,3,0,Overcast,0,225,237,0.49,Normal
Kolkata,2025-10-23 14:00:00,Salt Lake Sector V,Green Line,Commercial,14,3,0,Overcast,0,365,398,0.577,Normal
Mumbai,2025-10-23 14:00:00,Versova,Line 1,Mixed/Retail,14,3,0,Overcast,0,340,346,0.614,Crowded
Bengaluru,2025-10-23 15:00:00,Majestic,Purple Line,Transit Hub,15,3,0,Sunny,0,681,669,0.473,Normal
Chennai,2025-10-23 15:00:00,Chennai Central,Blue Line,Commercial,15,3,0,Sunny,0,345,350,0.47,Normal
Delhi,2025-10-23 15:00:00,Adarsh Nagar,Yellow Line,Residential,15,3,0,Sunny,0,451,593,0.538,Normal
Hyderabad,2025-10-23 15:00:00,Miyapur,Red Line,Residential,15,3,0,Sunny,0,388,363,0.525,Normal
Kolkata,2025-10-23 15:00:00,Salt Lake Sector V,Green Line,Commercial,15,3,0,Sunny,0,494,462,0.617,Crowded
Mumbai,2025-10-23 15:00:00,Versova,Line 1,Mixed/Retail,15,3,0,Sunny,0,342,327,0.505,Normal
Bengaluru,2025-10-23 16:00:00,Majestic,Purple Line,Transit Hub,16,3,0,Sunny,0,649,657,0.444,Normal
Chennai,2025-10-23 16:00:00,Chennai Central,Blue Line,Commercial,16,3,0,Sunny,0,565,542,0.605,Crowded
Delhi,2025-10-23 16:00:00,Adarsh Nagar,Yellow Line,Residential,16,3,0,Sunny,0,378,348,0.578,Normal
Hyderabad,2025-10-23 16:00:00,Miyapur,Red Line,Residential,16,3,0,Sunny,0,280,318,0.507,Normal
Kolkata,2025-10-23 16:00:00,Salt Lake Sector V,Green Line,Commercial,16,3,0,Sunny,0,361,374,0.584,Normal
Mumbai,2025-10-23 16:00:00,Versova,Line 1,Mixed/Retail,16,3,0,Sunny,0,348,340,0.579,Normal
Bengaluru,2025-10-23 17:00:00,Majestic,Purple Line,Transit Hub,17,3,0,Sunny,0,1574,1729,1.0,Critically Overcrowded
Chennai,2025-10-23 17:00:00,Chennai Central,Blue Line,Commercial,17,3,0,Sunny,0,1043,325,0.796,Crowded
Delhi,2025-10-23 17:00:00,Adarsh Nagar,Yellow Line,Residential,17,3,0,Sunny,0,268,803,0.796,Crowded
Hyderabad,2025-10-23 17:00:00,Miyapur,Red Line,Residential,17,3,0,Sunny,0,253,879,0.802,Crowded
Kolkata,2025-10-23 17:00:00,Salt Lake Sector V,Green Line,Commercial,17,3,0,Sunny,0,1280,323,0.863,Critically Overcrowded
Mumbai,2025-10-23 17:00:00,Versova,Line 1,Mixed/Retail,17,3,0,Sunny,0,662,726,1.0,Critically Overcrowded
Bengaluru,2025-10-23 18:00:00,Majestic,Purple Line,Transit Hub,18,3,0,Sunny,0,1137,901,1.0,Critically Overcrowded
Chennai,2025-10-23 18:00:00,Chennai Central,Blue Line,Commercial,18,3,0,Sunny,0,799,292,0.73,Crowded
Delhi,2025-10-23 18:00:00,Adarsh Nagar,Yellow Line,Residential,18,3,0,Sunny,0,304,1159,0.895,Critically Overcrowded
Hyderabad,2025-10-23 18:00:00,Miyapur,Red Line,Residential,18,3,0,Sunny,0,164,664,0.857,Critically Overcrowded
Kolkata,2025-10-23 18:00:00,Salt Lake Sector V,Green Line,Commercial,18,3,0,Sunny,0,791,268,0.781,Crowded
Mumbai,2025-10-23 18:00:00,Versova,Line 1,Mixed/Retail,18,3,0,Sunny,0,889,831,0.971,Critically Overcrowded
Bengaluru,2025-10-23 19:00:00,Majestic,Purple Line,Transit Hub,19,3,0,Sunny,0,1115,942,0.936,Critically Overcrowded
Chennai,2025-10-23 19:00:00,Chennai Central,Blue Line,Commercial,19,3,0,Sunny,0,912,194,0.801,Crowded
Delhi,2025-10-23 19:00:00,Adarsh Nagar,Yellow Line,Residential,19,3,0,Sunny,0,280,846,0.76,Crowded
Hyderabad,2025-10-23 19:00:00,Miyapur,Red Line,Residential,19,3,0,Sunny,0,156,701,0.753,Crowded
Kolkata,2025-10-23 19:00:00,Salt Lake Sector V,Green Line,Commercial,19,3,0,Sunny,0,710,153,0.649,Crowded
Mumbai,2025-10-23 19:00:00,Versova,Line 1,Mixed/Retail,19,3,0,Sunny,0,784,1004,1.0,Critically Overcrowded
Bengaluru,2025-10-23 20:00:00,Majestic,Purple Line,Transit Hub,20,3,0,Sunny,0,264,344,0.33,Normal
Chennai,2025-10-23 20:00:00,Chennai Central,Blue Line,Commercial,20,3,0,Sunny,0,120,198,0.243,Low
Delhi,2025-10-23 20:00:00,Adarsh Nagar,Yellow Line,Residential,20,3,0,Sunny,0,210,151,0.279,Low
Hyderabad,2025-10-23 20:00:00,Miyapur,Red Line,Residential,20,3,0,Sunny,0,178,131,0.327,Normal
Kolkata,2025-10-23 20:00:00,Salt Lake Sector V,Green Line,Commercial,20,3,0,Sunny,0,166,289,0.334,Normal
Mumbai,2025-10-23 20:00:00,Versova,Line 1,Mixed/Retail,20,3,0,Sunny,0,192,257,0.303,Normal
Bengaluru,2025-10-23 21:00:00,Majestic,Purple Line,Transit Hub,21,3,0,Sunny,0,248,231,0.277,Low
Chennai,2025-10-23 21:00:00,Chennai Central,Blue Line,Commercial,21,3,0,Sunny,0,288,257,0.261,Low
Delhi,2025-10-23 21:00:00,Adarsh Nagar,Yellow Line,Residential,21,3,0,Sunny,0,93,335,0.306,Normal
Hyderabad,2025-10-23 21:00:00,Miyapur,Red Line,Residential,21,3,0,Sunny,0,156,263,0.38,Normal
Kolkata,2025-10-23 21:00:00,Salt Lake Sector V,Green Line,Commercial,21,3,0,Sunny,0,144,231,0.219,Low
Mumbai,2025-10-23 21:00:00,Versova,Line 1,Mixed/Retail,21,3,0,Sunny,0,125,375,0.314,Normal
Bengaluru,2025-10-23 22:00:00,Majestic,Purple Line,Transit Hub,22,3,0,Overcast,0,283,397,0.285,Low
Chennai,2025-10-23 22:00:00,Chennai Central,Blue Line,Commercial,22,3,0,Overcast,0,202,267,0.359,Normal
Delhi,2025-10-23 22:00:00,Adarsh Nagar,Yellow Line,Residential,22,3,0,Overcast,0,87,293,0.218,Low
Hyderabad,2025-10-23 22:00:00,Miyapur,Red Line,Residential,22,3,0,Overcast,0,107,249,0.259,Low
Kolkata,2025-10-23 22:00:00,Salt Lake Sector V,Green Line,Commercial,22,3,0,Overcast,0,144,442,0.28,Low
Mumbai,2025-10-23 22:00:00,Versova,Line 1,Mixed/Retail,22,3,0,Overcast,0,88,185,0.188,Low
Bengaluru,2025-10-23 23:00:00,Majestic,Purple Line,Transit Hub,23,3,0,Overcast,0,128,429,0.282,Low
Chennai,2025-10-23 23:00:00,Chennai Central,Blue Line,Commercial,23,3,0,Overcast,0,195,341,0.374,Normal
Delhi,2025-10-23 23:00:00,Adarsh Nagar,Yellow Line,Residential,23,3,0,Overcast,0,169,595,0.335,Normal
Hyderabad,2025-10-23 23:00:00,Miyapur,Red Line,Residential,23,3,0,Overcast,0,28,168,0.216,Low
Kolkata,2025-10-23 23:00:00,Salt Lake Sector V,Green Line,Commercial,23,3,0,Overcast,0,221,197,0.292,Low
Mumbai,2025-10-23 23:00:00,Versova,Line 1,Mixed/Retail,23,3,0,Overcast,0,181,281,0.303,Normal
Bengaluru,2025-10-24 00:00:00,Majestic,Purple Line,Transit Hub,0,4,0,Sunny,0,24,60,0.028,Low
Chennai,2025-10-24 00:00:00,Chennai Central,Blue Line,Commercial,0,4,0,Sunny,0,27,29,0.034,Low
Delhi,2025-10-24 00:00:00,Adarsh Nagar,Yellow Line,Residential,0,4,0,Sunny,0,22,0,0.01,Low
Hyderabad,2025-10-24 00:00:00,Miyapur,Red Line,Residential,0,4,0,Sunny,0,8,27,0.034,Low
Kolkata,2025-10-24 00:00:00,Salt Lake Sector V,Green Line,Commercial,0,4,0,Sunny,0,13,39,0.027,Low
Mumbai,2025-10-24 00:00:00,Versova,Line 1,Mixed/Retail,0,4,0,Sunny,0,29,37,0.037,Low
Bengaluru,2025-10-24 01:00:00,Majestic,Purple Line,Transit Hub,1,4,0,Sunny,0,12,16,0.015,Low
Chennai,2025-10-24 01:00:00,Chennai Central,Blue Line,Commercial,1,4,0,Sunny,0,5,25,0.019,Low
Delhi,2025-10-24 01:00:00,Adarsh Nagar,Yellow Line,Residential,1,4,0,Sunny,0,18,17,0.029,Low
Hyderabad,2025-10-24 01:00:00,Miyapur,Red Line,Residential,1,4,0,Sunny,0,13,0,0.013,Low
Kolkata,2025-10-24 01:00:00,Salt Lake Sector V,Green Line,Commercial,1,4,0,Sunny,0,10,34,0.032,Low
Mumbai,2025-10-24 01:00:00,Versova,Line 1,Mixed/Retail,1,4,0,Sunny,0,31,21,0.034,Low
Bengaluru,2025-10-24 02:00:00,Majestic,Purple Line,Transit Hub,2,4,0,Sunny,0,0,23,0.011,Low
Chennai,2025-10-24 02:00:00,Chennai Central,Blue Line,Commercial,2,4,0,Sunny,0,16,26,0.03,Low
Delhi,2025-10-24 02:00:00,Adarsh Nagar,Yellow Line,Residential,2,4,0,Sunny,0,34,30,0.049,Low
Hyderabad,2025-10-24 02:00:00,Miyapur,Red Line,Residential,2,4,0,Sunny,0,33,4,0.026,Low
Kolkata,2025-10-24 02:00:00,Salt Lake Sector V,Green Line,Commercial,2,4,0,Sunny,0,9,33,0.021,Low
Mumbai,2025-10-24 02:00:00,Versova,Line 1,Mixed/Retail,2,4,0,Sunny,0,12,17,0.024,Low
Bengaluru,2025-10-24 03:00:00,Majestic,Purple Line,Transit Hub,3,4,0,Sunny,0,30,29,0.026,Low
Chennai,2025-10-24 03:00:00,Chennai Central,Blue Line,Commercial,3,4,0,Sunny,0,17,21,0.025,Low
Delhi,2025-10-24 03:00:00,Adarsh Nagar,Yellow Line,Residential,3,4,0,Sunny,0,12,0,0.005,Low
Hyderabad,2025-10-24 03:00:00,Miyapur,Red Line,Residential,3,4,0,Sunny,0,22,0,0.02,Low
Kolkata,2025-10-24 03:00:00,Salt Lake Sector V,Green Line,Commercial,3,4,0,Sunny,0,15,27,0.028,Low
Mumbai,2025-10-24 03:00:00,Versova,Line 1,Mixed/Retail,3,4,0,Sunny,0,9,1,0.01,Low
Bengaluru,2025-10-24 04:00:00,Majestic,Purple Line,Transit Hub,4,4,0,Sunny,0,0,46,0.016,Low
Chennai,2025-10-24 04:00:00,Chennai Central,Blue Line,Commercial,4,4,0,Sunny,0,35,16,0.027,Low
Delhi,2025-10-24 04:00:00,Adarsh Nagar,Yellow Line,Residential,4,4,0,Sunny,0,24,23,0.024,Low
Hyderabad,2025-10-24 04:00:00,Miyapur,Red Line,Residential,4,4,0,Sunny,0,9,37,0.031,Low
Kolkata,2025-10-24 04:00:00,Salt Lake Sector V,Green Line,Commercial,4,4,0,Sunny,0,6,23,0.019,Low
